Invoice_ID,Vendor_ID,Invoice_Date,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Date,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Transaction_Type,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag
INV_646523,V627,2023-04-17,2023-11-05,Unknown,1490.45,20073.1,Paid,2023-12-18,19.0,3,Sarah Williams,7.0,,15,40312,-30.34,yes
INV_443247,V934,2023-09-13,2023-02-26,26582.0,1968.15,30194.81,paid,2023-01-21,3.0,4,John Smith,1.0,Credit Note,21,37709,-20.4,Low
INV_210335,V857,2023-03-26,2023-12-25,38572.0,4113.26,45359.57,1,2023-08-15,10.0,4,John Smith,3.0,invoice,34,42565,44.56,Low
INV_506537,V222,2023-03-08,2023-07-05,81934.0,4652.72,87031.05,Approved,2023-05-05,4.0,4,Jane Doe,5.0,Credit,33,32822,15.57,0
INV_605554,UNKNOWN,2023-06-07,2023-11-09,63291.0,3862.86,67186.3,Rejected,2023-12-20,10.0,5,Jane Doe,-5.0,,3,14029,17.43,0
INV_577290,V491,2023-12-16,2023-08-10,66977.0,9173.29,77471.15,paid,2023-06-28,15.0,1,John Smith,2.0,Adjustment,3,29046,47.02,No
INV_551649,V961,2023-07-11,2023-12-08,33717.0,3584.17,37981.0,pending,2023-12-10,14.0,2,,8.0,Credit,47,38827,71.66,Yes
INV_921219,V875,2023-05-16,2023-05-15,34460.0,5999.5,37971.06,0,2023-06-02,0.0,4,John Smith,5.0,,6,41686,25.4,Low
INV_618047,V438,2023-06-04,2023-03-14,48759.0,N/A,55256.95,Y,2023-12-09,20.0,3,John Smith,8.0,Debit Note,15,22934,-34.8,
INV_977131,V905,2023-08-28,2023-01-24,67282.0,3919.71,70819.98,Approved,2023-07-07,24.0,2,John Smith,10.0,Debit Note,18,10184,87.45,FALSE
INV_919206,V315,2023-03-02,2023-07-14,46112.0,4350.71,51355.9,pending,2023-12-20,15.0,3,jane,6.0,Debit Note,10,34835,34.76,0
INV_420260,V870,2023-09-27,2023-02-28,89102.0,14446.63,98695.76,Pending,2023-07-16,3.0,2,Sarah Williams,3.0,,47,5100,8.21,FALSE
INV_701113,V370,2023-06-05,2023-12-24,4023.0,618.71,4732.28,N,2023-01-07,2.0,3,John Smith,1.0,Credit,26,41365,98.45,yes
INV_977491,V774,2023-08-04,2023-02-08,3044.0,252.62,3471.04,Rejected ,2023-11-05,18.0,4,Tom Brown,10.0,,22,45821,23.33,TRUE
INV_637892,V121,2023-03-15,2023-05-06,89795.0,16104.97,101357.49,Approved,2023-02-15,20.0,1,john,7.0,,5,12517,14.78,1
INV_456228,V357,2023-06-02,2023-07-17,69859.0,4573.37,74204.93,Pending,2023-05-14,20.0,3,Mike Johnson,8.0,invoice,22,26005,65.43,High
INV_434089,V603,2023-05-14,2023-09-05,40414.0,5188.04,45314.22,pending,2023-09-12,10.0,4,Sarah Williams,4.0,DEBIT,18,19651,58.42,High
INV_170344,V168,2023-01-12,2023-02-07,55455.0,9085.59,62062.54,Rejected ,2023-01-10,5.0,2,,5.0,Adjustment,16,14073,32.76,1
INV_103779,V168,2023-10-26,2023-10-22,12090.0,1912.53,13587.34,1,2023-08-26,15.0,5,john,6.0,Adjustment,13,47240,81.17,Low
INV_732778,V321,2023-10-07,2023-07-10,1001.0,126.16,1080.74,,2023-04-24,16.0,4,jane,5.0,Invoice,45,8607,-25.7,FALSE
INV_279833,V311,2023-03-07,2023-02-19,90978.0,5787.51,97468.73,Rejected ,2023-07-15,12.0,4,john,6.0,Debit Note,15,35575,-20.74,High
INV_423807,V542,2023-05-21,2023-08-28,57759.0,9398.59,61258.59,0,2023-03-15,20.0,2,Jane Doe,1.0,,11,48787,6.45,no
INV_616256,V282,2023-08-09,2023-05-25,92341.0,15537.95,103746.42,paid,2023-10-08,22.0,4,John Smith,5.0,Adjustment,19,3564,-42.68,0
INV_297250,V631,2023-08-17,2023-09-28,99730.0,14118.34,114292.04,paid,2023-06-26,12.0,2,Sarah Williams,1.0,Debit Note,1,28726,41.72,TRUE
INV_338354,V164,2023-03-17,2023-06-26,,6046.69,39625.84,Rejected,2023-08-26,10.0,4,John Smith,9.0,Credit,32,35398,25.03,High
INV_723152,V145,2023-02-07,2023-03-06,90391.0,12369.5,96891.37,0,2023-06-09,19.0,4,Sarah Williams,3.0,invoice,37,1715,-21.87,No
INV_574611,V259,2023-11-18,2023-03-21,81262.0,13849.27,85670.53,Rejected ,2023-09-02,5.0,5,jane,4.0,Adjustment,28,10433,56.78,1
INV_848030,V353,2023-04-15,2023-03-23,81439.0,8741.29,92185.15,Approved,2023-06-24,11.0,4,Jane Doe,3.0,Debit Note,18,47132,51.6,1
INV_423161,V821,2023-01-15,2023-07-17,34907.0,4703.51,37699.14,0,2023-09-15,2.0,2,jane,9.0,Invoice,42,41588,62.28,0
INV_489523,V408,2023-11-19,2023-05-01,9077.0,1171.29,10506.0,pending,2023-10-17,26.0,5,,7.0,Invoice,44,44301,23.75,FALSE
INV_643386,V817,2023-06-22,2023-08-01,44882.0,3892.26,52375.53,,2023-06-25,0.0,5,john,5.0,Credit Note,36,16204,5.08,FALSE
INV_430909,V474,2023-12-20,2023-03-24,79721.0,8926.06,90079.07,Y,2023-11-28,1.0,3,Sarah Williams,2.0,,26,706,-24.38,High
INV_642430,V966,2023-10-08,2023-12-14,82568.0,13353.61,96015.22,FAIL,2023-07-07,13.0,2,john,9.0,Debit Note,15,1341,58.01,1
INV_626420,V105,2023-02-14,2023-02-18,46171.0,5786.64,48974.76,Pending,2023-06-21,18.0,5,john,2.0,Credit,39,21907,34.44,FALSE
INV_393850,V896,2023-11-02,2023-06-06,33103.0,3434.89,36874.43,1,2023-11-25,11.0,2,John Smith,8.0,,25,47558,-32.95,1
INV_157208,V513,2023-04-03,2023-07-24,21907.0,1882.31,25168.28,Rejected ,2023-04-08,5.0,4,Jane Doe,7.0,Invoice,19,3539,85.62,0
INV_578310,V393,2023-11-17,2023-02-13,60636.0,10431.83,66789.63,Approved ,2023-03-19,18.0,3,jane,8.0,Invoice,29,35907,87.45,No
INV_238528,V249,2023-02-24,2023-12-27,86368.0,13140.19,99017.4,pending,2023-05-07,18.0,3,John Smith,9.0,Invoice,26,4915,-28.92,TRUE
INV_744138,V939,2023-04-06,2023-02-22,51008.0,5924.02,58751.74,Approved ,2023-05-21,15.0,4,jane,1.0,Adjustment,7,26684,29.28,High
INV_330334,V415,2023-05-10,2023-04-08,56725.0,8101.09,62346.71,0,2023-08-11,1.0,3,john,5.0,Invoice,33,8582,8.69,no
INV_762085,V161,2023-12-20,2023-11-24,23517.0,3395.21,27068.85,Approved,2023-12-11,7.0,3,jane,7.0,Credit,27,18871,-11.01,1
INV_543571,V175,2023-06-17,2023-09-25,49836.0,4060.19,56402.17,Approved,2023-10-19,14.0,5,John Smith,9.0,,34,44330,-2.9,Yes
INV_905614,V583,2023-01-16,2023-09-07,18194.0,1544.73,20236.07,Rejected ,2023-05-14,0.0,4,Mike Johnson,6.0,Credit,32,25766,38.48,1
INV_372744,V570,2023-03-12,2023-10-24,97281.0,12613.19,114622.63,pending,2023-02-23,12.0,3,Sarah Williams,10.0,Credit Note,9,30378,55.11,Yes 
INV_248225,V251,2023-02-03,2023-10-15,563.0,77.56,601.0,,2023-07-05,5.0,3,Sarah Williams,7.0,Debit Note,3,26922,60.71,1
INV_777330,V657,2023-11-11,2023-10-09,69224.0,5247.56,80858.59,N,2023-06-19,15.0,3,Jane Doe,9.0,Invoice,23,33307,99.63,FALSE
INV_904377,V769,2023-04-12,2023-04-07,6478.0,400.86,7157.02,Paid,2023-06-27,24.0,4,Sarah Williams,2.0,Credit Note,7,43623,-24.82,0
INV_691490,V307,2023-06-03,2023-11-05,23135.0,2504.88,26492.49,Rejected,2023-04-15,24.0,1,john,1.0,Debit Note,33,24522,-5.05,1
INV_931111,V881,2023-07-07,2023-11-05,82840.0,12584.11,87600.1,Approved,2023-03-11,13.0,4,John Smith,8.0,Credit Note,32,4951,28.98,
INV_765989,V110,2023-12-28,2023-04-18,71487.0,9906.98,77133.47,Pending,2023-04-18,10.0,4,Jane Doe,4.0,invoice,8,18888,-46.05,Yes
INV_119834,V940,2023-09-11,2023-11-25,52800.0,2700.93,57368.85,paid,2023-09-13,16.0,3,John Smith,2.0,Invoice,6,26694,49.24,0
INV_172750,V766,2023-04-14,2023-04-02,78509.0,8377.97,88629.21,Approved ,2023-12-28,18.0,4,,1.0,Adjustment,8,40323,25.75,no
INV_482801,V932,2023-03-01,2023-08-07,N/A,8740.99,110132.27,paid,2023-10-11,25.0,2,John Smith,1.0,Debit Note,2,30934,-44.87,0
INV_309411,V646,2023-12-12,2023-03-03,23169.0,3762.86,26199.71,N,2023-01-18,7.0,3,Jane Doe,3.0,Credit,42,46780,10.02,No
INV_637390,V392,2023-10-11,2023-01-24,48559.0,3450.39,53620.93,1,2023-06-19,24.0,4,,4.0,Adjustment,40,31622,71.23,Yes
INV_634146,V277,2023-12-18,2023-07-24,77365.0,11303.66,81957.45,Y,2023-05-05,14.0,1,john,6.0,Credit,34,42900,12.9,FALSE
INV_153387,V817,2023-12-12,2023-07-10,64704.0,4237.61,76321.54,Rejected ,2023-06-15,15.0,4,Jane Doe,3.0,Adjustment,46,16211,30.74,yes
INV_551486,V951,2023-01-03,2023-02-03,64678.0,6308.27,75670.14,Rejected ,2023-04-21,22.0,3,Jane Doe,2.0,Invoice,47,33503,-9.87,No
INV_402111,V717,2023-10-21,2023-08-12,24894.0,3920.47,26910.69,paid,2023-08-07,17.0,5,jane,6.0,invoice,11,32466,60.33,yes
INV_217466,V457,2023-08-05,2023-04-17,9999999.0,2508.25,15198.28,Rejected ,2023-11-18,5.0,3,Mike Johnson,8.0,Debit Note,27,29188,60.66,0
INV_335374,V578,2023-06-13,2023-10-14,39752.0,6869.08,45141.52,Paid,2023-06-21,4.0,3,John Smith,9.0,Credit Note,13,3929,-45.64,no
INV_832657,V502,2023-06-03,2023-12-13,90987.0,10324.38,104596.09,Approved ,2023-01-13,1.0,5,Sarah Williams,7.0,Credit,15,44068,-28.91,
INV_830037,V346,2023-05-01,2023-09-15,83276.0,7492.16,90404.68,Approved ,2023-04-20,22.0,3,,3.0,invoice,41,27616,-34.35,no
INV_370036,V106,2023-04-05,2023-01-08,89976.0,5928.42,94583.98,Paid,2023-12-13,23.0,5,john,3.0,,13,10087,-40.23,1
INV_429815,V,2023-10-07,2023-08-06,18647.0,3234.97,21360.19,1,2023-12-16,27.0,4,,4.0,Debit Note,40,23707,52.69,FALSE
INV_462274,V927,2023-03-07,2023-10-11,29018.0,4424.29,31118.35,Pending,2023-02-17,23.0,2,,1.0,Credit,3,370,-43.99,
INV_728644,V691,2023-12-09,2023-01-20,81739.0,9147.56,90951.27,paid,2023-07-26,6.0,5,Tom Brown,10.0,Debit Note,16,44043,-21.84,
INV_817416,V150,2023-06-02,2023-05-26,79871.0,4497.45,92514.08,N,2023-02-17,2.0,2,John Smith,5.0,Adjustment,8,30654,45.5,yes
INV_531704,V703,2023-11-23,2023-12-18,63096.0,8823.35,68168.6,0,2023-12-16,5.0,3,jane,1.0,Credit Note,46,24630,-4.34,High
INV_724446,V993,2023-04-27,2023-01-15,75351.0,8937.73,80202.42,Pending,2023-08-04,29.0,3,jane,1.0,Invoice,18,40475,-46.46,1
INV_761574,V584,2023-06-10,2023-06-15,10203.0,940.79,10801.48,Paid,2023-04-25,13.0,1,John Smith,4.0,Credit,27,44242,-5.62,yes
INV_688948,V979,2023-03-15,2023-05-01,93818.0,13236.35,99603.09,Y,2023-12-08,0.0,5,Jane Doe,7.0,Debit Note,6,4612,41.2,1
INV_292141,V717,2023-01-26,2023-02-26,3336.0,485.62,3847.65,1,2023-11-19,13.0,3,Mike Johnson,9.0,Invoice,5,6009,4.35,no
INV_423029,V728,2023-04-02,2023-05-08,96735.0,7467.21,105621.17,N,2023-12-14,4.0,1,Mike Johnson,3.0,,1,1211,77.24,No
INV_384805,V819,2023-05-23,2023-02-24,35389.0,3411.15,39330.59,1,2023-05-10,23.0,4,Mike Johnson,8.0,Adjustment,16,15990,-23.74,TRUE 
INV_459373,V341,2023-08-26,2023-12-21,61211.0,8694.9,66348.18,N,2023-03-28,7.0,4,Sarah Williams,2.0,Credit,23,7203,-33.49,High
INV_240071,V215,2023-10-16,2023-03-21,TBD,5751.43,74154.52,Approved ,2023-10-18,28.0,3,Mike Johnson,3.0,,19,22373,1.72,Yes
INV_369705,V413,2023-06-24,2023-01-14,22952.0,3550.87,24529.21,Approved ,2023-07-23,30.0,4,Sarah Williams,7.0,Credit Note,41,23230,-18.78,yes
INV_318368,V209,2023-04-14,2023-05-18,53710.0,5022.36,56568.92,Approved,2023-09-19,13.0,2,Tom Brown,1.0,,33,23106,36.04,0
INV_693768,V971,2023-01-08,2023-06-26,76502.0,11367.26,86323.08,,2023-08-16,22.0,4,Jane Doe,8.0,Credit,2,12699,-45.1,yes
INV_478373,V532,2023-07-14,2023-03-15,58100.0,3443.66,67431.86,N,2023-07-04,26.0,4,John Smith,5.0,Credit Note,50,49993,-45.05,0
INV_690330,V475,2023-09-07,2023-05-01,64001.0,9672.07,68425.86,Pending,2023-04-05,6.0,1,Jane Doe,1.0,,20,11203,-38.02,1
INV_700692,V548,2023-09-16,2023-03-08,24825.0,3464.16,26763.88,1,2023-12-21,6.0,1,John Smith,7.0,Invoice,6,17114,0.34,
INV_828203,V315,2023-01-09,2023-11-28,18318.0,2251.91,21055.61,,2023-02-18,26.0,1,jane,8.0,Invoice,27,25708,-19.11,0
INV_497554,V973,2023-11-22,2023-06-09,73796.0,4650.16,86975.65,paid,2023-10-12,27.0,3,Tom Brown,9.0,Credit Note,47,46386,2.91,yes
INV_539124,V103,2023-01-25,2023-03-24,70270.0,8621.52,79095.58,Y,2023-08-02,24.0,3,John Smith,8.0,,10,18155,-27.45,0
INV_861024,V907,2023-02-04,2023-01-14,83684.0,14437.59,93402.04,,2023-03-25,1.0,1,Sarah Williams,3.0,Debit Note,44,49526,26.25,TRUE
INV_950183,V754,2023-01-11,2023-02-02,50736.0,7827.63,59073.7,Rejected ,2023-06-17,6.0,2,Sarah Williams,9.0,Adjustment,41,38204,14.78,
INV_546470,V818,2023-03-16,2023-08-02,9397.0,1585.86,11003.43,pending,2023-07-06,23.0,3,jane,,,40,37094,30.66,FALSE
INV_170518,V858,2023-04-24,2023-11-19,97825.0,5691.53,107399.23,Pending,2023-12-25,0.0,3,,6.0,Debit Note,17,47774,-39.02,No
INV_633881,V765,2023-07-07,2023-03-18,10667.0,543.54,12070.76,0,2023-05-09,18.0,3,john,9.0,Adjustment,11,13311,63.13,Yes
INV_916469,V628,2023-09-14,2023-09-15,34693.0,2634.0,36442.3,Pending,2023-09-03,28.0,3,Jane Doe,7.0,invoice,17,16550,75.57,High
INV_705816,V313,2023-04-26,2023-05-24,8476.0,927.62,9513.88,Approved ,2023-08-14,2.0,4,Mike Johnson,10.0,Adjustment,18,48978,87.26,no
INV_260728,V431,2023-03-12,2023-10-26,24957.0,4132.26,29219.74,0,2023-07-25,12.0,1,,1.0,Debit Note,6,6205,-33.67,SAFE
INV_759459,V874,32/01/2023,2023-02-22,59382.0,8791.6,68268.46,N,2023-09-18,1.0,1,,9.0,Invoice,16,16396,49.32,
INV_397964,V741,2023-01-13,2023-09-22,65156.0,5859.26,75183.14,Rejected,2023-02-28,9.0,5,John Smith,2.0,Credit,24,40203,21.3,1
INV_189094,V829,2023-05-28,2023-05-02,27349.0,3470.49,30416.8,,2023-02-17,21.0,2,Mike Johnson,7.0,Invoice,39,40021,26.34,0
INV_135141,V708,2023-06-21,2023-07-09,57488.0,4927.97,66880.39,N,2023-05-22,,2,,4.0,invoice,25,44982,-14.63,1
INV_551117,V779,2023-03-20,2023-10-20,8335.0,490.33,9804.96,1,2023-12-17,7.0,5,John Smith,7.0,Credit,48,38895,28.29,yes
INV_458328,V591,32/01/2023,2023-05-11,94434.0,11551.0,100314.54,pending,2023-12-01,13.0,1,Mike Johnson,6.0,Debit Note,49,19897,24.34,0 
INV_263063,V502,2023-06-04,2023-06-16,75885.0,7154.79,84727.41,0,2023-02-12,20.0,1,Tom Brown,10.0,Invoice,50,8776,29.12,1
INV_133685,V760,2023-12-09,2023-09-03,45432.0,4343.75,51453.95,Rejected ,2023-07-11,6.0,5,Tom Brown,7.0,Credit Note,33,44073,42.37,no
INV_202858,V621,2023-07-08,2023-01-16,65040.0,3759.7,75597.05,0,2023-06-17,3.0,2,Sarah Williams,1.0,Debit Note,11,49319,82.75,yes
INV_845235,V519,2023-03-08,2023-12-11,56729.0,8018.48,62102.74,N,2023-07-27,4.0,4,Tom Brown,7.0,Credit,1,12725,50.46,1
INV_454869,V336,2023-03-02,2023-09-18,53183.0,4086.94,57090.42,,2023-04-13,21.0,4,Jane Doe,7.0,Credit,48,18300,93.93,FALSE
INV_156071,V915,2023-02-07,2023-07-11,4061.0,391.83,4781.2,N,2023-09-08,13.0,3,,6.0,Credit,15,7970,85.52,
INV_590969,V813,2023-12-27,2023-10-27,47997.0,4146.43,51480.37,Paid,2023-08-04,15.0,2,Mike Johnson,8.0,,31,32625,98.06,TRUE
INV_149135,V884,2023-03-01,2023-11-06,35265.0,5310.48,40540.74,N,2023-10-05,28.0,3,,9.0,Credit Note,44,40628,23.66,Low
INV_441379,V642,2023-08-06,2023-04-09,1453.0,152.67,1609.65,Rejected ,2023-11-05,0.0,5,Sarah Williams,2.0,Credit Note,13,26993,-32.8,High
INV_697927,V837,2023-12-03,2023-03-16,,13466.17,102169.7,Rejected,2023-04-07,21.0,3,john,5.0,Credit,13,28895,11.77,
INV_119009,V664,2023-07-20,2023-03-18,76250.0,9353.78,86128.84,paid,2023-04-01,8.0,5,john,6.0,Debit Note,13,20278,-48.55,yes
INV_695067,V298,2023-03-26,2023-12-18,96722.0,16964.03,113472.1,1,2023-01-21,15.0,4,Tom Brown,4.0,Invoice,33,16029,-30.89,yes
INV_189755,V784,2023-12-22,2023-04-21,36161.0,2196.98,41296.2,paid,2023-02-28,0.0,4,Sarah Williams,1.0,Credit Note,34,38159,21.66,1
INV_280772,V965,2023-10-17,2023-04-21,78494.0,6871.17,88241.47,0,2023-11-12,10.0,4,jane,7.0,Adjustment,14,31609,-24.01,1
INV_606289,V961,2023-11-10,2023-12-01,7133.0,1226.0,7868.37,Approved ,2023-11-11,4.0,5,jane,3.0,invoice,23,10007,-30.78,Low
INV_520820,V383,2023-09-19,2023-12-07,66149.0,9064.08,76720.3,pending,2023-10-15,1.0,2,Sarah Williams,4.0,Debit Note,19,33366,25.06,1
INV_514849,V851,2023-06-27,2023-10-14,69551.0,8013.25,81456.78,,2023-04-18,25.0,5,John Smith,5.0,Invoice,6,49944,-8.3,TRUE
INV_167408,V452,2023-12-06,2023-07-09,53473.0,8998.56,58500.18,paid,2023-10-17,1.0,1,john,1.0,,11,49207,-18.73,FALSE
INV_738004,V945,2023-04-01,2023-06-05,98887.0,7001.79,107983.48,Approved,2023-05-18,7.0,2,Jane Doe,4.0,Debit Note,2,43128,87.45,yes
INV_704329,V826,2023-04-17,2023-11-26,83741.0,4815.19,92931.93,Y,2023-04-17,29.0,4,Tom Brown,7.0,Adjustment,33,36669,9.88,Low
INV_316477,V318,2023-06-11,2023-09-20,39814.0,3919.9,45617.4,Rejected,2023-05-13,21.0,4,jane,4.0,Credit Note,34,47854,36.95,1
INV_652329,V608,2023-04-11,2023-01-28,22447.0,3546.24,24674.56,1,2023-12-17,27.0,1,Sarah Williams,2.0,Invoice,19,38920,10.89,Low
INV_451023,V439,2023-11-10,2023-07-27,42479.0,3590.67,49988.89,Pending,2023-01-07,20.0,2,John Smith,3.0,Adjustment,14,642,-10.39,no
INV_617255,V720,2023-10-05,2023-12-26,53314.0,8722.22,60587.95,,2023-10-05,26.0,4,John Smith,4.0,Invoice,10,34877,95.52,no
INV_759885,V844,2023-12-22,2023-03-14,45020.0,4566.6,48097.59,Y,2023-03-26,,1,jane,5.0,,35,6831,-12.63,1
INV_561087,V281,2023-11-13,2023-03-25,66004.0,8146.41,74857.77,,2023-02-06,13.0,3,Tom Brown,1.0,Debit Note,49,24559,1.44,0
INV_379298,V189,2023-11-09,2023-10-26,29620.0,5092.02,34564.87,,2023-10-05,22.0,4,Tom Brown,4.0,Invoice,20,48914,30.3,FALSE
INV_174284,V481,2023-12-05,2023-04-16,67774.0,9488.12,72913.74,Rejected,2023-04-08,0.0,5,John Smith,9.0,Credit,32,9025,-8.83,0
INV_794221,V876,2023-06-02,2023-12-16,35112.0,4977.73,39615.13,Pending,2023-02-08,22.0,1,Mike Johnson,9.0,Credit Note,13,27067,36.97,Low
INV_938465,V711,2023-11-28,2023-11-05,1588.0,186.26,1794.94,Approved ,2023-10-08,8.0,1,Tom Brown,3.0,,1,23019,-40.14,no
INV_170540,V101,2023-09-04,2023-06-05,56965.0,8080.7,61660.31,1,2023-01-06,5.0,4,Mike Johnson,6.0,,42,4733,22.67,
INV_197215,V698,2023-02-05,2023-10-06,25500.0,3060.17,29366.44,Y,2023-03-02,7.0,1,Jane Doe,3.0,Invoice,16,5981,77.19,1
INV_917374,V294,2023-06-20,2023-12-03,72787.0,,82205.2,,2023-11-06,8.0,1,Jane Doe,8.0,Invoice,6,40082,38.53,
INV_799460,V434,2023-02-28,2023-05-20,50309.0,6852.88,53764.73,Rejected ,2023-05-25,2.0,4,,2.0,Credit Note,7,9464,-18.56,1
INV_217388,V272,2023-06-10,2023-06-04,72065.0,5067.9,78457.37,Approved ,2023-09-22,10.0,1,,3.0,Credit,29,38924,46.63,Yes
INV_214150,V965,2023-12-21,2023-12-26,TBD,5416.98,72086.56,pending,2023-07-05,16.0,5,Sarah Williams,5.0,Invoice,38,43542,91.18,1
INV_564155,V675,2023-11-15,2023-07-25,9998.0,1129.03,11502.44,pending,2023-03-19,,3,,8.0,Invoice,29,42270,-6.2,TRUE
INV_722555,V606,2023-07-22,2023-05-11,35182.0,6191.31,39569.53,,2023-11-13,25.0,1,Mike Johnson,5.0,Credit,13,36332,-8.31,TRUE
INV_547908,V422,2023-06-09,2023-11-18,65984.0,7144.97,75849.84,Approved ,2023-10-19,20.0,2,,5.0,Credit Note,23,48180,-6.13,0
INV_629426,V426,2023-11-28,2023-05-24,73991.0,11900.62,86384.9,,2023-07-22,6.0,1,Tom Brown,10.0,Debit Note,26,46011,7.51,High
INV_963813,V431,2023-10-08,2023-06-04,56643.0,3409.4,64376.08,paid,2023-06-27,1.0,5,john,6.0,,44,14512,53.3,Low
INV_389867,V575,2023-09-09,2023-04-13,75711.0,6635.94,82836.87,Paid,2023-08-23,21.0,1,Sarah Williams,,invoice,44,34278,83.05,1
INV_821291,V793,2023-02-11,2023-07-08,73541.0,4779.28,79243.46,Approved ,2023-01-22,28.0,1,Jane Doe,5.0,Credit Note,33,38944,-26.27,0
INV_293689,V361,2023-07-10,2023-07-23,35959.0,2644.33,41578.64,pending,2023-01-13,2.0,1,jane,8.0,Credit,10,47286,79.77,yes
INV_941644,V382,2023-01-07,2023-09-12,95797.0,5441.92,105299.95,Paid,2023-06-20,15.0,1,john,3.0,invoice,33,20038,-29.71,Yes
INV_339291,V145,2023-08-13,2023-04-07,38435.0,5649.34,42630.45,pending,2023-12-20,24.0,1,Tom Brown,10.0,Credit Note,14,14621,-39.94,yes
INV_997412,V616,2023-04-12,2023-12-17,20850.0,2101.29,22062.63,Y,2023-03-12,11.0,5,john,8.0,Credit,9,18341,67.74,High
INV_170501,V782,2023-03-26,2023-06-21,22090.0,3417.25,24182.52,Paid,2023-02-20,7.0,3,Sarah Williams,6.0,Debit Note,22,47149,52.44,0
INV_697750,V511,2023-11-27,2023-04-02,38622.0,5381.37,40884.49,Paid,2023-08-24,15.0,3,Sarah Williams,,Debit Note,26,23539,-39.27,1
INV_651125,V354,2023-10-25,2023-09-21,63812.0,8222.0,70390.11,Approved,2023-02-19,17.0,3,jane,4.0,Invoice,23,10719,24.2,0
INV_666599,V617,2023-10-07,2023-12-15,53538.0,8727.69,60523.86,Pending,2023-06-26,14.0,3,John Smith,4.0,Credit Note,33,26064,-29.47,0
INV_342968,V169,2023-07-03,2023-10-09,74791.0,4642.46,79166.67,1,2023-04-20,11.0,2,John Smith,10.0,,15,20124,-30.98,High
INV_756369,V599,2023-10-19,2023-07-28,92658.0,14034.67,100861.34,1,2023-11-20,18.0,5,,2.0,invoice,19,9614,30.29,No
INV_341982,V601,2023-09-11,2023-01-07,84678.0,14167.03,99171.56,,2023-07-27,11.0,5,Jane Doe,2.0,Credit,44,45078,43.66,yes
INV_966945,V765,2023-01-26,2023-09-18,53438.0,4863.13,56225.03,0,2023-05-08,17.0,4,Tom Brown,5.0,,7,4061,67.88,1
INV_988168,V924,2023-11-05,2023-01-20,56760.0,3790.8,60141.18,Rejected,2023-01-04,15.0,5,Mike Johnson,9.0,Credit,47,23223,-31.05,1
INV_375951,V861,2023-06-19,2023-06-04,78684.0,13930.77,89303.05,Paid,2023-04-27,28.0,1,Sarah Williams,10.0,,48,4003,98.92,TRUE
INV_316672,V595,2023-08-23,2023-12-20,32098.0,1830.73,34455.7,Pending,2023-04-24,15.0,2,john,3.0,Credit,10,5107,72.04,1
INV_963211,V214,2023-04-13,2023-04-11,9075.0,1359.55,9882.01,Paid,2023-05-02,28.0,4,John Smith,7.0,Credit Note,38,9130,49.53,0
INV_816249,V575,2023-06-10,2023-10-14,16036.0,1366.3,17168.53,N,2023-09-23,24.0,1,,6.0,Invoice,12,21431,28.65,no
INV_141441,V980,2023-01-26,2023-01-18,2582.0,259.06,2786.41,,2023-05-19,1.0,4,Mike Johnson,8.0,invoice,10,17396,-30.24,FALSE
INV_965071,V647,2023-05-10,2023-12-20,66701.0,11303.13,75068.32,Pending,2023-07-05,22.0,5,,8.0,,27,22754,-49.47,Low
INV_646369,V587,2023-12-01,2023-11-15,3141.0,316.6,3486.76,Approved,2023-03-12,1.0,3,john,4.0,invoice,11,30249,76.39,
INV_391934,V714,2023-09-03,2023-10-01,83650.0,12982.68,92035.83,Approved ,2023-07-25,22.0,4,John Smith,5.0,,42,23362,12.71,0
INV_907760,V384,2023-05-05,2023-05-23,47323.0,7553.09,50181.62,1,2023-11-17,27.0,3,Mike Johnson,7.0,Credit,44,40138,10.74,0
INV_704625,V619,2023-11-19,2023-02-22,97982.0,8067.98,111938.44,Approved,2023-04-24,8.0,2,John Smith,2.0,Credit,26,8813,94.78,Yes
INV_743963,V488,2023-02-23,2023-11-18,96736.0,15020.21,107671.54,0,2023-08-06,5.0,5,john smith,5.0,Credit,27,1602,75.61,
INV_801048,V197,2023-03-20,2023-12-13,54546.0,7455.07,62334.05,,2023-03-10,20.0,3,Tom Brown,4.0,Debit Note,35,35509,-37.17,yes
INV_738992,V532,2023-03-03,2023-01-07,49710.0,7334.13,54453.4,N,2023-04-14,8.0,1,Tom Brown,7.0,,9,43997,-0.37,0
INV_201685,V347,2023-09-24,2023-04-06,82924.0,9259.56,89080.71,Pending,2023-12-16,,2,john,6.0,,42,46257,90.15,1
INV_700782,V200,2023-03-01,2023-02-23,68485.0,11389.93,74090.81,Pending,2023-07-09,10.0,3,Tom Brown,3.0,invoice,9,35069,-21.0,0
INV_554233,V233,2023-02-25,2023-08-04,11860.0,1208.15,12864.09,paid,2023-05-04,1.0,3,Jane Doe,3.0,,22,4734,17.2,
INV_909268,V792,2023-07-17,2023-02-19,70361.0,10495.89,74405.08,1,2023-08-26,24.0,3,,7.0,Adjustment,19,37288,11.95,1
INV_694188,V633,2023-05-04,2023-01-16,56914.0,9706.13,60848.3,Y,2023-03-17,25.0,4,Tom Brown,10.0,invoice,43,10756,-4.45,Yes
